available_bike_stands,hour,surface_pressure,is_day,apparent_temperature,date
1,1,984.8499999999999,0,13.75,2023-09-01 01:00:00+00:00
1,2,985.0714285714286,0,13.771428571428572,2023-09-01 02:00:00+00:00
2,3,985.25,0,13.450000000000001,2023-09-01 03:00:00+00:00
2,4,985.4875,0,13.175,2023-09-01 04:00:00+00:00
4,5,985.5454545454545,0,12.990909090909092,2023-09-01 05:00:00+00:00
12,6,985.7181818181817,1,12.9,2023-09-01 06:00:00+00:00
17,7,985.8499999999999,1,14.299999999999999,2023-09-01 07:00:00+00:00
20,8,986.1600000000001,1,17.080000000000002,2023-09-01 08:00:00+00:00
20,9,986.4000000000001,1,18.833333333333332,2023-09-01 09:00:00+00:00
20,10,986.5200000000001,1,20.18,2023-09-01 10:00:00+00:00
17,11,986.4777777777779,1,22.31111111111111,2023-09-01 11:00:00+00:00
13,12,986.1555555555556,1,23.788888888888888,2023-09-01 12:00:00+00:00
15,13,985.95,1,24.9,2023-09-01 13:00:00+00:00
20,14,985.55,1,26.2125,2023-09-01 14:00:00+00:00
16,15,985.3545454545455,1,26.536363636363635,2023-09-01 15:00:00+00:00
20,16,985.0777777777777,1,26.788888888888888,2023-09-01 16:00:00+00:00
18,17,984.7444444444445,1,26.62222222222222,2023-09-01 17:00:00+00:00
19,18,984.5,1,25.6,2023-09-01 18:00:00+00:00
8,19,984.5727272727272,0,23.663636363636364,2023-09-01 19:00:00+00:00
3,20,985.0714285714286,0,21.271428571428572,2023-09-01 20:00:00+00:00
7,21,985.45,0,19.15,2023-09-01 21:00:00+00:00
7,22,985.8,0,17.9,2023-09-01 22:00:00+00:00
6,23,986.0625,0,16.9625,2023-09-01 23:00:00+00:00
9,0,986.175,0,16.5125,2023-09-02 00:00:00+00:00
9,1,986.2142857142857,0,15.9,2023-09-02 01:00:00+00:00
8,2,985.9857142857143,0,15.385714285714286,2023-09-02 02:00:00+00:00
8,3,986.0500000000001,0,15.350000000000001,2023-09-02 03:00:00+00:00
8,4,986.3000000000001,0,15.25,2023-09-02 04:00:00+00:00
9,5,986.4555555555556,0,15.155555555555557,2023-09-02 05:00:00+00:00
11,6,986.75,1,15.199999999999998,2023-09-02 06:00:00+00:00
16,7,987.0555555555555,1,16.922222222222224,2023-09-02 07:00:00+00:00
21,8,987.65,1,20.0,2023-09-02 08:00:00+00:00
21,9,988.4000000000001,1,22.53333333333333,2023-09-02 09:00:00+00:00
20,10,988.8,1,25.342857142857145,2023-09-02 10:00:00+00:00
21,11,988.8,1,26.799999999999997,2023-09-02 11:00:00+00:00
21,12,988.64,1,27.8,2023-09-02 12:00:00+00:00
22,13,988.4,1,28.7,2023-09-02 13:00:00+00:00
21,14,988.2714285714285,1,29.042857142857144,2023-09-02 14:00:00+00:00
19,15,988.0333333333333,1,28.799999999999997,2023-09-02 15:00:00+00:00
20,16,987.6,1,27.78,2023-09-02 16:00:00+00:00
19,17,987.7,1,26.96,2023-09-02 17:00:00+00:00
13,18,988.0333333333333,1,25.799999999999997,2023-09-02 18:00:00+00:00
5,19,988.2333333333333,0,24.288888888888888,2023-09-02 19:00:00+00:00
1,20,988.4571428571428,0,21.585714285714285,2023-09-02 20:00:00+00:00
1,21,988.5,0,19.7,2023-09-02 21:00:00+00:00
5,22,988.875,0,18.8,2023-09-02 22:00:00+00:00
5,23,989.2777777777778,0,18.57777777777778,2023-09-02 23:00:00+00:00
4,0,989.3000000000001,0,18.3,2023-09-03 00:00:00+00:00
3,1,989.4285714285714,0,18.428571428571427,2023-09-03 01:00:00+00:00
3,2,989.0500000000001,0,18.6,2023-09-03 02:00:00+00:00
5,3,988.8499999999999,0,18.75,2023-09-03 03:00:00+00:00
5,4,988.65,0,18.4,2023-09-03 04:00:00+00:00
5,5,988.5,0,18.0,2023-09-03 05:00:00+00:00
6,6,988.9499999999999,1,18.35,2023-09-03 06:00:00+00:00
7,7,989.2857142857143,1,19.857142857142858,2023-09-03 07:00:00+00:00
10,8,990.0,1,21.950000000000003,2023-09-03 08:00:00+00:00
16,9,990.9,1,23.3,2023-09-03 09:00:00+00:00
16,10,991.0,1,24.43333333333333,2023-09-03 10:00:00+00:00
18,11,991.05,1,25.35,2023-09-03 11:00:00+00:00
19,12,991.2875,1,26.3,2023-09-03 12:00:00+00:00
21,13,991.05,1,26.5,2023-09-03 13:00:00+00:00
21,14,990.9500000000002,1,26.349999999999998,2023-09-03 14:00:00+00:00
21,15,990.9714285714286,1,25.785714285714285,2023-09-03 15:00:00+00:00
20,16,990.5714285714286,1,24.485714285714288,2023-09-03 16:00:00+00:00
20,17,990.5666666666666,1,23.599999999999998,2023-09-03 17:00:00+00:00
17,18,991.1777777777778,1,23.144444444444446,2023-09-03 18:00:00+00:00
13,19,991.625,0,22.95,2023-09-03 19:00:00+00:00
11,20,992.1999999999999,0,21.7,2023-09-03 20:00:00+00:00
10,21,992.4499999999999,0,20.2,2023-09-03 21:00:00+00:00
9,22,992.35,0,19.349999999999998,2023-09-03 22:00:00+00:00
9,23,992.5,0,19.25,2023-09-03 23:00:00+00:00
10,0,992.8,0,19.928571428571427,2023-09-04 00:00:00+00:00
11,1,992.6285714285714,0,19.47142857142857,2023-09-04 01:00:00+00:00
12,2,992.4571428571428,0,18.657142857142855,2023-09-04 02:00:00+00:00
13,3,992.6857142857143,0,18.657142857142855,2023-09-04 03:00:00+00:00
14,4,992.5,0,18.0,2023-09-04 04:00:00+00:00
17,5,992.3666666666668,0,17.166666666666668,2023-09-04 05:00:00+00:00
16,6,992.9799999999999,1,16.759999999999998,2023-09-04 06:00:00+00:00
20,7,993.28,1,16.6,2023-09-04 07:00:00+00:00
21,8,993.5,1,17.2,2023-09-04 08:00:00+00:00
21,9,994.0,1,18.1,2023-09-04 09:00:00+00:00
18,10,993.5999999999999,1,19.200000000000003,2023-09-04 10:00:00+00:00
17,11,993.4,1,19.8,2023-09-04 11:00:00+00:00
18,12,993.3846153846154,1,20.484615384615385,2023-09-04 12:00:00+00:00
18,13,993.0909090909091,1,20.954545454545453,2023-09-04 13:00:00+00:00
19,14,992.8,1,20.7,2023-09-04 14:00:00+00:00
18,15,992.4,1,20.45,2023-09-04 15:00:00+00:00
19,16,991.9727272727273,1,20.318181818181817,2023-09-04 16:00:00+00:00
17,17,992.0,1,19.85,2023-09-04 17:00:00+00:00
17,18,992.3909090909091,1,19.372727272727275,2023-09-04 18:00:00+00:00
15,19,992.5,0,19.266666666666666,2023-09-04 19:00:00+00:00
9,20,992.6125,0,18.425,2023-09-04 20:00:00+00:00
8,21,992.9714285714286,0,16.62857142857143,2023-09-04 21:00:00+00:00
7,22,993.4000000000001,0,15.95,2023-09-04 22:00:00+00:00
6,23,993.5857142857143,0,14.714285714285714,2023-09-04 23:00:00+00:00
6,0,993.3000000000001,0,13.549999999999999,2023-09-05 00:00:00+00:00
6,1,993.1,0,12.75,2023-09-05 01:00:00+00:00
7,2,992.6500000000001,0,12.700000000000001,2023-09-05 02:00:00+00:00
7,3,992.2000000000002,0,12.65,2023-09-05 03:00:00+00:00
9,4,991.9222222222223,0,12.277777777777779,2023-09-05 04:00:00+00:00
19,5,991.8777777777777,0,11.788888888888888,2023-09-05 05:00:00+00:00
20,6,992.3181818181819,1,11.4,2023-09-05 06:00:00+00:00
20,7,992.3,1,13.05,2023-09-05 07:00:00+00:00
18,8,992.6,1,16.2,2023-09-05 08:00:00+00:00
20,9,993.1454545454545,1,18.018181818181816,2023-09-05 09:00:00+00:00
19,10,993.0799999999999,1,18.8,2023-09-05 10:00:00+00:00
20,11,992.4799999999999,1,20.479999999999997,2023-09-05 11:00:00+00:00
20,12,992.05,1,21.7,2023-09-05 12:00:00+00:00
20,13,991.6818181818181,1,22.745454545454546,2023-09-05 13:00:00+00:00
18,14,991.3909090909091,1,23.2,2023-09-05 14:00:00+00:00
20,15,991.0818181818181,1,22.654545454545453,2023-09-05 15:00:00+00:00
17,16,990.7,1,22.45,2023-09-05 16:00:00+00:00
5,17,990.65,1,22.2,2023-09-05 17:00:00+00:00
4,18,990.9200000000001,1,21.34,2023-09-05 18:00:00+00:00
1,19,991.03,0,20.560000000000002,2023-09-05 19:00:00+00:00
0,20,991.1999999999999,0,17.6,2023-09-05 20:00:00+00:00
0,21,991.4,0,15.200000000000001,2023-09-05 21:00:00+00:00
0,22,991.6714285714286,0,14.614285714285714,2023-09-05 22:00:00+00:00
1,23,991.65,0,14.5,2023-09-05 23:00:00+00:00
1,0,991.4499999999999,0,13.950000000000001,2023-09-06 00:00:00+00:00
1,1,991.3499999999999,0,13.35,2023-09-06 01:00:00+00:00
1,2,991.25,0,13.1,2023-09-06 02:00:00+00:00
0,3,991.0714285714286,0,13.185714285714285,2023-09-06 03:00:00+00:00
1,4,990.842857142857,0,13.357142857142858,2023-09-06 04:00:00+00:00
10,5,990.8,0,13.1,2023-09-06 05:00:00+00:00
20,6,991.0222222222221,1,12.88888888888889,2023-09-06 06:00:00+00:00
17,7,991.1909090909091,1,14.690909090909093,2023-09-06 07:00:00+00:00
20,8,991.4818181818181,1,17.62727272727273,2023-09-06 08:00:00+00:00
21,9,991.8444444444444,1,20.27777777777778,2023-09-06 09:00:00+00:00
20,10,991.7909090909092,1,22.545454545454547,2023-09-06 10:00:00+00:00
19,11,991.85,1,23.75,2023-09-06 11:00:00+00:00
14,12,991.8000000000001,1,25.05,2023-09-06 12:00:00+00:00
13,13,991.2,1,25.85,2023-09-06 13:00:00+00:00
15,14,990.5727272727272,1,26.1,2023-09-06 14:00:00+00:00
14,15,990.0727272727272,1,25.872727272727275,2023-09-06 15:00:00+00:00
13,16,989.6125,1,25.1625,2023-09-06 16:00:00+00:00
10,17,989.3799999999999,1,24.580000000000002,2023-09-06 17:00:00+00:00
5,18,989.4222222222223,1,23.566666666666666,2023-09-06 18:00:00+00:00
2,19,989.6,0,20.65,2023-09-06 19:00:00+00:00
3,20,989.9375,0,17.5875,2023-09-06 20:00:00+00:00
0,21,990.2,0,16.65,2023-09-06 21:00:00+00:00
0,22,990.3714285714286,0,15.857142857142858,2023-09-06 22:00:00+00:00
0,23,990.5,0,15.299999999999999,2023-09-06 23:00:00+00:00
0,0,990.6999999999999,0,14.85,2023-09-07 00:00:00+00:00
1,1,990.6714285714286,0,14.585714285714285,2023-09-07 01:00:00+00:00
2,2,990.6999999999999,0,14.6,2023-09-07 02:00:00+00:00
2,3,990.75,0,14.699999999999998,2023-09-07 03:00:00+00:00
4,4,990.35,0,14.6,2023-09-07 04:00:00+00:00
15,5,989.9909090909091,0,14.5,2023-09-07 05:00:00+00:00
17,6,990.2818181818183,1,14.281818181818181,2023-09-07 06:00:00+00:00
10,7,990.78,1,16.14,2023-09-07 07:00:00+00:00
14,8,991.0666666666667,1,19.666666666666668,2023-09-07 08:00:00+00:00
15,9,991.45,1,22.4,2023-09-07 09:00:00+00:00
15,10,991.6600000000001,1,23.68,2023-09-07 10:00:00+00:00
15,11,991.4399999999999,1,24.660000000000004,2023-09-07 11:00:00+00:00
17,12,991.0636363636364,1,25.772727272727273,2023-09-07 12:00:00+00:00
15,13,990.9000000000001,1,26.322222222222223,2023-09-07 13:00:00+00:00
16,14,990.75,1,26.35,2023-09-07 14:00:00+00:00
14,15,990.4909090909091,1,25.772727272727273,2023-09-07 15:00:00+00:00
20,16,990.05,1,25.05,2023-09-07 16:00:00+00:00
16,17,989.6,1,24.200000000000003,2023-09-07 17:00:00+00:00
14,18,989.55,1,23.6,2023-09-07 18:00:00+00:00
13,19,989.8222222222222,0,22.2,2023-09-07 19:00:00+00:00
9,20,990.2714285714285,0,18.814285714285713,2023-09-07 20:00:00+00:00
6,21,990.6,0,15.85,2023-09-07 21:00:00+00:00
0,22,990.5875,0,15.25,2023-09-07 22:00:00+00:00
0,23,990.5500000000001,0,14.799999999999999,2023-09-07 23:00:00+00:00
0,0,990.5500000000001,0,14.5,2023-09-08 00:00:00+00:00
0,1,990.342857142857,0,14.171428571428573,2023-09-08 01:00:00+00:00
1,2,990.1999999999999,0,13.799999999999999,2023-09-08 02:00:00+00:00
1,3,990.1,0,13.657142857142857,2023-09-08 03:00:00+00:00
4,4,989.9,0,13.45,2023-09-08 04:00:00+00:00
13,5,989.6090909090909,0,13.336363636363636,2023-09-08 05:00:00+00:00
21,6,989.5428571428572,1,13.5,2023-09-08 06:00:00+00:00
20,7,989.75,1,14.85,2023-09-08 07:00:00+00:00
19,8,990.0777777777777,1,18.244444444444444,2023-09-08 08:00:00+00:00
21,9,990.688888888889,1,22.18888888888889,2023-09-08 09:00:00+00:00
19,10,990.64,1,23.54,2023-09-08 10:00:00+00:00
21,11,990.4,1,24.1875,2023-09-08 11:00:00+00:00
20,12,990.1777777777778,1,25.77777777777778,2023-09-08 12:00:00+00:00
19,13,989.7222222222222,1,26.566666666666666,2023-09-08 13:00:00+00:00
18,14,989.3,1,26.580000000000002,2023-09-08 14:00:00+00:00
12,15,988.9454545454545,1,26.127272727272725,2023-09-08 15:00:00+00:00
11,16,988.6272727272727,1,25.681818181818183,2023-09-08 16:00:00+00:00
11,17,987.9625,1,25.25,2023-09-08 17:00:00+00:00
15,18,987.8125,1,24.3875,2023-09-08 18:00:00+00:00
6,19,988.05,0,21.25,2023-09-08 19:00:00+00:00
2,20,988.1444444444446,0,18.58888888888889,2023-09-08 20:00:00+00:00
0,21,988.25,0,17.099999999999998,2023-09-08 21:00:00+00:00
4,22,988.2454545454547,0,16.718181818181815,2023-09-08 22:00:00+00:00
11,23,987.9818181818181,0,16.354545454545455,2023-09-08 23:00:00+00:00
20,0,987.9090909090909,0,15.645454545454545,2023-09-09 00:00:00+00:00
21,1,988.0555555555555,0,15.11111111111111,2023-09-09 01:00:00+00:00
22,2,988.0500000000001,0,14.9,2023-09-09 02:00:00+00:00
22,3,988.1500000000001,0,14.75,2023-09-09 03:00:00+00:00
22,4,987.9000000000001,0,14.449999999999998,2023-09-09 04:00:00+00:00
22,5,987.4000000000001,0,14.049999999999999,2023-09-09 05:00:00+00:00
21,6,987.2571428571429,1,13.842857142857143,2023-09-09 06:00:00+00:00
21,7,987.5,1,15.35,2023-09-09 07:00:00+00:00
20,8,988.15,1,18.95,2023-09-09 08:00:00+00:00
20,9,988.6428571428571,1,21.942857142857143,2023-09-09 09:00:00+00:00
21,10,988.4375,1,23.3875,2023-09-09 10:00:00+00:00
21,11,988.3,1,24.55,2023-09-09 11:00:00+00:00
20,12,988.6,1,25.95,2023-09-09 12:00:00+00:00
18,13,988.25,1,26.5,2023-09-09 13:00:00+00:00
17,14,987.6777777777778,1,26.633333333333333,2023-09-09 14:00:00+00:00
20,15,987.3625,1,26.575,2023-09-09 15:00:00+00:00
21,16,987.1125,1,26.1625,2023-09-09 16:00:00+00:00
21,17,987.2,1,25.9,2023-09-09 17:00:00+00:00
19,18,987.4285714285714,1,25.014285714285712,2023-09-09 18:00:00+00:00
18,19,987.1428571428571,0,21.985714285714288,2023-09-09 19:00:00+00:00
16,20,987.4000000000001,0,18.9,2023-09-09 20:00:00+00:00
13,21,987.8125,0,16.9125,2023-09-09 21:00:00+00:00
14,22,988.0428571428572,0,15.885714285714286,2023-09-09 22:00:00+00:00
12,23,987.9285714285714,0,15.514285714285714,2023-09-09 23:00:00+00:00
10,0,987.7000000000002,0,15.355555555555558,2023-09-10 00:00:00+00:00
9,1,987.6500000000001,0,15.300000000000002,2023-09-10 01:00:00+00:00
9,2,987.4499999999999,0,15.0,2023-09-10 02:00:00+00:00
9,3,987.25,0,14.199999999999998,2023-09-10 03:00:00+00:00
9,4,987.1,0,13.199999999999998,2023-09-10 04:00:00+00:00
10,5,987.0,0,12.7,2023-09-10 05:00:00+00:00
12,6,987.1,1,12.899999999999999,2023-09-10 06:00:00+00:00
14,7,987.2857142857143,1,14.214285714285714,2023-09-10 07:00:00+00:00
20,8,987.8,1,17.9,2023-09-10 08:00:00+00:00
19,9,988.35,1,21.3,2023-09-10 09:00:00+00:00
18,10,988.4142857142857,1,22.97142857142857,2023-09-10 10:00:00+00:00
17,11,987.842857142857,1,25.142857142857142,2023-09-10 11:00:00+00:00
20,12,987.45,1,27.3,2023-09-10 12:00:00+00:00
19,13,987.3499999999999,1,28.8,2023-09-10 13:00:00+00:00
19,14,987.05,1,29.0,2023-09-10 14:00:00+00:00
20,15,986.7333333333333,1,28.233333333333334,2023-09-10 15:00:00+00:00
18,16,986.1999999999999,1,27.833333333333332,2023-09-10 16:00:00+00:00
17,17,985.4727272727273,1,27.263636363636362,2023-09-10 17:00:00+00:00
18,18,985.2,1,26.471428571428568,2023-09-10 18:00:00+00:00
16,19,985.657142857143,0,25.04285714285714,2023-09-10 19:00:00+00:00
15,20,985.9499999999999,0,21.849999999999998,2023-09-10 20:00:00+00:00
15,21,986.0142857142857,0,19.071428571428573,2023-09-10 21:00:00+00:00
14,22,986.2142857142857,0,18.385714285714283,2023-09-10 22:00:00+00:00
14,23,986.15,0,17.650000000000002,2023-09-10 23:00:00+00:00
14,0,985.9,0,16.849999999999998,2023-09-11 00:00:00+00:00
14,1,985.75,0,16.05,2023-09-11 01:00:00+00:00
15,2,985.4500000000002,0,15.149999999999999,2023-09-11 02:00:00+00:00
16,3,985.0714285714286,0,14.171428571428573,2023-09-11 03:00:00+00:00
18,4,984.8444444444444,0,13.6,2023-09-11 04:00:00+00:00
21,5,984.5999999999999,0,13.3,2023-09-11 05:00:00+00:00
20,6,984.3,1,13.05,2023-09-11 06:00:00+00:00
19,7,984.1111111111111,1,14.21111111111111,2023-09-11 07:00:00+00:00
20,8,984.6,1,17.3,2023-09-11 08:00:00+00:00
20,9,985.2,1,20.25,2023-09-11 09:00:00+00:00
14,10,985.0,1,22.4,2023-09-11 10:00:00+00:00
11,11,984.3625,1,24.6125,2023-09-11 11:00:00+00:00
9,12,983.8727272727273,1,27.08181818181818,2023-09-11 12:00:00+00:00
17,13,983.5545454545455,1,29.1,2023-09-11 13:00:00+00:00
19,14,983.1818181818181,1,29.1,2023-09-11 14:00:00+00:00
17,15,982.7,1,28.9,2023-09-11 15:00:00+00:00
10,16,982.0444444444444,1,28.58888888888889,2023-09-11 16:00:00+00:00
5,17,981.6999999999999,1,28.099999999999998,2023-09-11 17:00:00+00:00
2,18,981.7444444444445,1,27.08888888888889,2023-09-11 18:00:00+00:00
1,19,981.7666666666667,0,25.866666666666667,2023-09-11 19:00:00+00:00
0,20,981.8000000000001,0,22.649999999999995,2023-09-11 20:00:00+00:00
0,21,981.9000000000001,0,20.7,2023-09-11 21:00:00+00:00
0,22,982.3000000000001,0,20.150000000000002,2023-09-11 22:00:00+00:00
0,23,982.4,0,19.55,2023-09-11 23:00:00+00:00
0,0,982.0999999999999,0,19.05,2023-09-12 00:00:00+00:00
1,1,982.0,0,18.5,2023-09-12 01:00:00+00:00
1,2,982.1999999999999,0,18.0,2023-09-12 02:00:00+00:00
1,3,982.0857142857142,0,17.54285714285714,2023-09-12 03:00:00+00:00
5,4,981.6125,0,16.45,2023-09-12 04:00:00+00:00
16,5,981.375,0,15.5,2023-09-12 05:00:00+00:00
18,6,981.5999999999999,1,15.2,2023-09-12 06:00:00+00:00
14,7,982.0818181818181,1,15.927272727272726,2023-09-12 07:00:00+00:00
13,8,982.4,1,18.25,2023-09-12 08:00:00+00:00
19,9,982.6285714285714,1,20.771428571428572,2023-09-12 09:00:00+00:00
19,10,982.8444444444444,1,23.133333333333333,2023-09-12 10:00:00+00:00
17,11,982.55,1,25.5,2023-09-12 11:00:00+00:00
20,12,982.1454545454545,1,28.281818181818185,2023-09-12 12:00:00+00:00
19,13,981.9181818181819,1,29.69090909090909,2023-09-12 13:00:00+00:00
20,14,981.5333333333333,1,29.744444444444444,2023-09-12 14:00:00+00:00
19,15,981.3545454545455,1,29.29090909090909,2023-09-12 15:00:00+00:00
20,16,980.9818181818181,1,28.89090909090909,2023-09-12 16:00:00+00:00
18,17,980.65,1,28.95,2023-09-12 17:00:00+00:00
15,18,980.6,1,28.149999999999995,2023-09-12 18:00:00+00:00
7,19,980.7666666666667,0,26.155555555555555,2023-09-12 19:00:00+00:00
4,20,981.1500000000001,0,23.75,2023-09-12 20:00:00+00:00
3,21,981.35,0,22.149999999999995,2023-09-12 21:00:00+00:00
0,22,981.5857142857143,0,21.228571428571428,2023-09-12 22:00:00+00:00
0,23,981.5500000000001,0,20.55,2023-09-12 23:00:00+00:00
0,0,981.4,0,19.650000000000002,2023-09-13 00:00:00+00:00
0,1,981.15,0,19.099999999999998,2023-09-13 01:00:00+00:00
0,2,981.1857142857143,0,18.542857142857144,2023-09-13 02:00:00+00:00
1,3,981.3000000000001,0,18.349999999999998,2023-09-13 03:00:00+00:00
4,4,980.95,0,17.8125,2023-09-13 04:00:00+00:00
12,5,980.8,0,17.1,2023-09-13 05:00:00+00:00
15,6,981.1,1,17.0,2023-09-13 06:00:00+00:00
19,7,981.1,1,17.740000000000002,2023-09-13 07:00:00+00:00
21,8,981.2999999999998,1,19.166666666666668,2023-09-13 08:00:00+00:00
19,9,982.28,1,21.7,2023-09-13 09:00:00+00:00
20,10,982.7,1,23.95,2023-09-13 10:00:00+00:00
19,11,982.6909090909091,1,26.163636363636364,2023-09-13 11:00:00+00:00
20,12,982.6600000000001,1,27.339999999999996,2023-09-13 12:00:00+00:00
20,13,982.4857142857144,1,28.042857142857144,2023-09-13 13:00:00+00:00
12,14,982.1500000000001,1,28.75,2023-09-13 14:00:00+00:00
10,15,981.9666666666667,1,28.866666666666667,2023-09-13 15:00:00+00:00
10,16,981.7,1,28.8,2023-09-13 16:00:00+00:00
11,17,981.3,1,29.380000000000003,2023-09-13 17:00:00+00:00
9,18,981.1333333333334,1,28.333333333333332,2023-09-13 18:00:00+00:00
2,19,980.9777777777779,0,25.422222222222224,2023-09-13 19:00:00+00:00
0,20,981.2142857142857,0,23.37142857142857,2023-09-13 20:00:00+00:00
1,21,981.975,0,21.85,2023-09-13 21:00:00+00:00
0,22,982.6600000000001,0,22.32,2023-09-13 22:00:00+00:00
2,23,983.25,0,22.3,2023-09-13 23:00:00+00:00
3,0,983.9499999999999,0,21.3,2023-09-14 00:00:00+00:00
3,1,984.25,0,20.900000000000002,2023-09-14 01:00:00+00:00
2,2,984.4499999999999,0,21.099999999999998,2023-09-14 02:00:00+00:00
2,3,984.4375,0,20.7625,2023-09-14 03:00:00+00:00
6,4,984.5111111111112,0,20.555555555555557,2023-09-14 04:00:00+00:00
16,5,984.4000000000001,0,20.150000000000002,2023-09-14 05:00:00+00:00
20,6,984.5555555555555,1,19.744444444444444,2023-09-14 06:00:00+00:00
21,7,984.8333333333334,1,20.244444444444447,2023-09-14 07:00:00+00:00
21,8,985.2333333333333,1,21.62222222222222,2023-09-14 08:00:00+00:00
21,9,986.2333333333333,1,22.844444444444445,2023-09-14 09:00:00+00:00
21,10,986.35,1,23.325,2023-09-14 10:00:00+00:00
18,11,986.5,1,24.55,2023-09-14 11:00:00+00:00
19,12,986.9545454545455,1,24.136363636363637,2023-09-14 12:00:00+00:00
17,13,986.8909090909091,1,23.99090909090909,2023-09-14 13:00:00+00:00
10,14,986.8363636363636,1,24.254545454545454,2023-09-14 14:00:00+00:00
9,15,986.8555555555554,1,24.355555555555554,2023-09-14 15:00:00+00:00
15,16,986.7090909090908,1,23.936363636363637,2023-09-14 16:00:00+00:00
11,17,986.6,1,22.857142857142858,2023-09-14 17:00:00+00:00
5,18,986.7111111111111,1,22.466666666666665,2023-09-14 18:00:00+00:00
1,19,987.15,0,21.299999999999997,2023-09-14 19:00:00+00:00
2,20,987.5500000000001,0,19.95,2023-09-14 20:00:00+00:00
3,21,987.8857142857142,0,19.385714285714283,2023-09-14 21:00:00+00:00
1,22,988.25,0,19.2,2023-09-14 22:00:00+00:00
1,23,988.25,0,18.85,2023-09-14 23:00:00+00:00
1,0,988.1857142857143,0,18.47142857142857,2023-09-15 00:00:00+00:00
2,1,988.25,0,18.05,2023-09-15 01:00:00+00:00
2,2,988.3000000000001,0,18.099999999999998,2023-09-15 02:00:00+00:00
2,3,988.4499999999999,0,18.3,2023-09-15 03:00:00+00:00
5,4,988.3,0,17.45,2023-09-15 04:00:00+00:00
13,5,987.9799999999999,0,16.46,2023-09-15 05:00:00+00:00
16,6,988.0600000000001,1,15.780000000000001,2023-09-15 06:00:00+00:00
19,7,988.1363636363636,1,15.818181818181818,2023-09-15 07:00:00+00:00
21,8,988.45,1,17.45,2023-09-15 08:00:00+00:00
20,9,989.0777777777777,1,18.977777777777774,2023-09-15 09:00:00+00:00
20,10,989.05,1,20.2625,2023-09-15 10:00:00+00:00
20,11,988.7222222222222,1,20.91111111111111,2023-09-15 11:00:00+00:00
21,12,988.3666666666666,1,21.46666666666667,2023-09-15 12:00:00+00:00
21,13,987.8,1,22.22,2023-09-15 13:00:00+00:00
15,14,987.4000000000001,1,22.45,2023-09-15 14:00:00+00:00
12,15,987.0,1,22.4,2023-09-15 15:00:00+00:00
13,16,986.4666666666667,1,22.4,2023-09-15 16:00:00+00:00
16,17,986.3444444444444,1,22.177777777777777,2023-09-15 17:00:00+00:00
17,18,986.4799999999999,1,21.619999999999997,2023-09-15 18:00:00+00:00
18,19,986.55,0,20.75,2023-09-15 19:00:00+00:00
19,20,986.9,0,19.842857142857145,2023-09-15 20:00:00+00:00
19,21,987.0888888888888,0,19.0,2023-09-15 21:00:00+00:00
18,22,987.15,0,17.95,2023-09-15 22:00:00+00:00
18,23,986.9666666666667,0,16.91111111111111,2023-09-15 23:00:00+00:00
18,0,986.8000000000001,0,15.800000000000002,2023-09-16 00:00:00+00:00
17,1,986.9,0,14.700000000000001,2023-09-16 01:00:00+00:00
16,2,987.0142857142857,0,14.185714285714285,2023-09-16 02:00:00+00:00
16,3,986.75,0,14.0,2023-09-16 03:00:00+00:00
16,4,986.4,0,13.442857142857141,2023-09-16 04:00:00+00:00
18,5,986.1714285714286,0,12.87142857142857,2023-09-16 05:00:00+00:00
21,6,986.25,1,12.699999999999998,2023-09-16 06:00:00+00:00
21,7,986.45,1,13.75,2023-09-16 07:00:00+00:00
20,8,987.0857142857143,1,16.400000000000002,2023-09-16 08:00:00+00:00
21,9,987.6375,1,18.125,2023-09-16 09:00:00+00:00
21,10,987.3571428571429,1,20.314285714285713,2023-09-16 10:00:00+00:00
17,11,987.0111111111112,1,22.27777777777778,2023-09-16 11:00:00+00:00
19,12,986.65,1,24.0,2023-09-16 12:00:00+00:00
21,13,986.1714285714286,1,24.214285714285715,2023-09-16 13:00:00+00:00
20,14,985.8,1,24.15,2023-09-16 14:00:00+00:00
21,15,985.35,1,24.25,2023-09-16 15:00:00+00:00
20,16,985.0555555555555,1,24.333333333333332,2023-09-16 16:00:00+00:00
21,17,984.8222222222222,1,23.922222222222224,2023-09-16 17:00:00+00:00
20,18,984.7333333333333,1,22.46666666666667,2023-09-16 18:00:00+00:00
20,19,984.9875,0,22.0375,2023-09-16 19:00:00+00:00
16,20,985.3571428571429,0,22.17142857142857,2023-09-16 20:00:00+00:00
15,21,985.7444444444445,0,21.022222222222222,2023-09-16 21:00:00+00:00
13,22,985.7142857142857,0,18.614285714285717,2023-09-16 22:00:00+00:00
12,23,985.3714285714286,0,17.24285714285714,2023-09-16 23:00:00+00:00
9,0,985.0500000000001,0,16.65,2023-09-17 00:00:00+00:00
8,1,985.0285714285714,0,15.885714285714284,2023-09-17 01:00:00+00:00
7,2,985.2,0,14.77142857142857,2023-09-17 02:00:00+00:00
7,3,985.2000000000002,0,14.1,2023-09-17 03:00:00+00:00
7,4,984.9000000000001,0,13.65,2023-09-17 04:00:00+00:00
7,5,984.5500000000001,0,12.950000000000001,2023-09-17 05:00:00+00:00
9,6,984.6714285714286,1,12.814285714285715,2023-09-17 06:00:00+00:00
10,7,985.0142857142857,1,13.9,2023-09-17 07:00:00+00:00
