,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
10399,2023-08-22 22:16:20+00:00,6.249261434707712,72,17.6,10.02505832490001,0.0,0.0,4.942327727326983e+129,22,11
10400,2023-08-22 22:24:35+00:00,6.249261434707712,72,17.6,10.02505832490001,0.0,0.0,4.942327727326983e+129,22,11
10401,2023-08-22 22:34:48+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.0,0.0,5.0535413651752357e+129,22,10
10404,2023-08-22 22:44:45+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.0,0.0,5.0535413651752357e+129,22,10
10403,2023-08-22 22:54:50+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.0,0.0,5.0535413651752357e+129,22,10
10402,2023-08-22 23:03:32+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.0,0.0,5.0535413651752357e+129,22,11
10405,2023-08-22 23:04:57+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.0,0.0,5.0535413651752357e+129,22,11
10407,2023-08-22 23:15:02+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.08,0.0,5.0535413651752357e+129,22,11
10406,2023-08-22 23:25:07+00:00,6.0786168060593315,72,16.5,9.566975729661841,0.08,0.0,5.0535413651752357e+129,22,11
10408,2023-08-22 23:35:12+00:00,5.93511554438403,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,11
10409,2023-08-22 23:45:17+00:00,5.93511554438403,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,11
10410,2023-08-22 23:55:22+00:00,5.93511554438403,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,11
10411,2023-08-23 00:05:27+00:00,5.93511554438403,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,11
10412,2023-08-23 00:15:32+00:00,5.934954057224217,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,11
10413,2023-08-23 00:25:40+00:00,5.93511554438403,78,16.9,9.36273486090842,0.0,0.0,4.986523181732661e+129,22,12
10414,2023-08-23 00:35:45+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10415,2023-08-23 00:45:50+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10416,2023-08-23 00:55:55+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10417,2023-08-23 01:06:00+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10418,2023-08-23 01:16:05+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10419,2023-08-23 01:26:10+00:00,5.918943827609535,77,16.6,9.27445203233024,0.0,0.0,5.008765498403212e+129,22,12
10421,2023-08-23 01:31:34+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,12
10422,2023-08-23 01:42:01+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,11
10420,2023-08-23 01:50:46+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,11
10425,2023-08-23 02:00:48+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,11
10424,2023-08-23 02:10:54+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,11
10423,2023-08-23 02:20:59+00:00,5.820919933649437,80,16.6,9.066644244103633,0.0,0.0,4.986523181732661e+129,22,11
10426,2023-08-23 02:31:04+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10427,2023-08-23 02:41:08+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10428,2023-08-23 02:51:13+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10429,2023-08-23 03:01:19+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10430,2023-08-23 03:11:24+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10431,2023-08-23 03:21:30+00:00,5.918943827609535,77,16.6,9.215340289737934,0.0,0.0,4.942327727326983e+129,22,11
10433,2023-08-23 03:31:35+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,11
10438,2023-08-23 03:41:39+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,11
10434,2023-08-23 03:51:44+00:00,5.919267718445381,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,11
10432,2023-08-23 04:04:04+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,12
10436,2023-08-23 04:11:56+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,12
10437,2023-08-23 04:17:31+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,14
10435,2023-08-23 04:22:03+00:00,5.918943827609535,78,16.8,9.303930630173253,0.0,0.0,4.8120255458940497e+129,22,14
10443,2023-08-23 04:33:56+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,13
10441,2023-08-23 04:44:02+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,14
10439,2023-08-23 04:48:26+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,13
10442,2023-08-23 04:52:22+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,13
10440,2023-08-23 04:57:07+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,12
10444,2023-08-23 05:02:31+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,12
10446,2023-08-23 05:06:04+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,13
10445,2023-08-23 05:14:14+00:00,5.754596760386292,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,14
10447,2023-08-23 05:22:45+00:00,5.754596760386297,83,16.8,9.006792138692838,0.0,0.0,4.8120255458940497e+129,22,14
10448,2023-08-23 05:34:05+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10449,2023-08-23 05:42:58+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,15
10450,2023-08-23 05:45:58+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10451,2023-08-23 05:53:04+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10452,2023-08-23 05:56:45+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10453,2023-08-23 06:03:10+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10454,2023-08-23 06:08:49+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,15
10455,2023-08-23 06:13:16+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,15
10456,2023-08-23 06:16:01+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,16
10457,2023-08-23 06:23:24+00:00,5.704325143774109,89,17.7,9.036745224542122,0.0,0.0,4.685082439266811e+129,22,17
10459,2023-08-23 06:33:30+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,17
10460,2023-08-23 06:39:10+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,18
10461,2023-08-23 06:43:40+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,18
10466,2023-08-23 06:53:45+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,18
10458,2023-08-23 07:03:51+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,18
10462,2023-08-23 07:08:53+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,17
10463,2023-08-23 07:13:57+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,18
10464,2023-08-23 07:16:40+00:00,5.7992865544892656,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,22
10465,2023-08-23 07:24:07+00:00,5.804413536360338,88,18.0,9.244922025439315,0.0,0.0,4.8120255458940497e+129,22,22
10467,2023-08-23 07:34:12+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,22
10468,2023-08-23 07:44:18+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,22
10469,2023-08-23 07:54:24+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,18
10470,2023-08-23 07:57:01+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,18
10471,2023-08-23 08:07:44+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,19
10472,2023-08-23 08:14:23+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,18
10473,2023-08-23 08:19:18+00:00,6.268948564336509,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,16
10474,2023-08-23 08:23:58+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,17
10475,2023-08-23 08:28:15+00:00,6.264528550843046,84,20.2,10.444216011154413,0.0,0.0,4.9203737728909506e+129,22,18
10479,2023-08-23 08:31:11+00:00,6.789614080421894,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,20
10476,2023-08-23 08:38:38+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,21
10478,2023-08-23 08:45:03+00:00,6.789614080421894,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,21
10477,2023-08-23 08:53:09+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,22
10480,2023-08-23 08:55:08+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,22
10482,2023-08-23 09:05:13+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,22
10483,2023-08-23 09:18:29+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,20
10481,2023-08-23 09:28:36+00:00,6.789614080421903,68,20.3,11.335026597842981,0.0,0.0,4.942327727326983e+129,22,21
10485,2023-08-23 09:35:31+00:00,6.995775820019211,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10486,2023-08-23 09:45:36+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10487,2023-08-23 09:55:42+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10488,2023-08-23 10:03:39+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10484,2023-08-23 10:05:47+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10492,2023-08-23 10:12:37+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,21
10489,2023-08-23 10:15:52+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,21
10490,2023-08-23 10:23:35+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10491,2023-08-23 10:26:04+00:00,6.995775820019219,67,21.4,12.035497540912653,0.0,0.0,5.1671992690429424e+129,22,22
10494,2023-08-23 10:31:17+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,21
10495,2023-08-23 10:37:42+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,22
10496,2023-08-23 10:43:38+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,21
10498,2023-08-23 10:48:33+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,21
10497,2023-08-23 10:51:29+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,20
10493,2023-08-23 10:56:36+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,20
10499,2023-08-23 11:04:09+00:00,7.195436957487257,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,22
10503,2023-08-23 11:06:31+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,22
10504,2023-08-23 11:13:33+00:00,7.195436957487257,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,21
10500,2023-08-23 11:16:37+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,19
10501,2023-08-23 11:23:44+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,15
10502,2023-08-23 11:29:23+00:00,7.1954369574872645,65,22.3,12.389723129816778,0.0,0.0,5.0987083024631424e+129,22,16
10506,2023-08-23 11:33:59+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,14
10507,2023-08-23 11:38:48+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,13
10508,2023-08-23 11:43:22+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,16
10509,2023-08-23 11:47:26+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,16
10505,2023-08-23 11:53:08+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,17
10515,2023-08-23 11:57:08+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,18
10510,2023-08-23 12:08:20+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,19
10511,2023-08-23 12:10:15+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,19
10512,2023-08-23 12:17:23+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,18
10513,2023-08-23 12:23:16+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,17
10514,2023-08-23 12:28:06+00:00,7.350836817051437,58,21.6,12.787622753190714,0.0,0.0,4.9643773944397004e+129,22,16
10518,2023-08-23 12:32:01+00:00,7.399922793441807,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,14
10519,2023-08-23 12:37:36+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,13
10516,2023-08-23 12:43:30+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,13
10520,2023-08-23 12:47:47+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,14
10523,2023-08-23 12:57:53+00:00,7.401573880799739,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,11
10517,2023-08-23 12:59:33+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,12
10522,2023-08-23 13:08:00+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,12
10521,2023-08-23 13:13:49+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,12
10524,2023-08-23 13:18:10+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,10
10525,2023-08-23 13:20:24+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,9
10526,2023-08-23 13:28:15+00:00,7.401827857608368,55,21.1,12.762962230800113,0.0,0.0,5.0311047553490725e+129,22,9
10528,2023-08-23 13:34:18+00:00,7.414514267911392,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,9
10529,2023-08-23 13:38:25+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,9
10530,2023-08-23 13:44:09+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,9
10531,2023-08-23 13:48:31+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,9
10527,2023-08-23 13:58:39+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,10
10532,2023-08-23 14:04:05+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,11
10533,2023-08-23 14:08:45+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,11
10534,2023-08-23 14:18:52+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,12
10535,2023-08-23 14:28:59+00:00,7.414514267911388,50,19.6,12.614423090792004,0.0,0.0,4.942327727326983e+129,22,15
10537,2023-08-23 14:39:07+00:00,7.089726731894103,55,18.8,11.387741509934502,0.03,0.0,5.0987083024631424e+129,22,15
10538,2023-08-23 14:42:12+00:00,7.089726731894103,55,18.8,11.387741509934502,0.03,0.0,5.0987083024631424e+129,22,15
10539,2023-08-23 14:49:14+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,15
10540,2023-08-23 14:52:06+00:00,7.089726731894103,55,18.8,11.387741509934502,0.03,0.0,5.0987083024631424e+129,22,16
10546,2023-08-23 14:59:23+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,17
10536,2023-08-23 15:07:01+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,16
10542,2023-08-23 15:11:10+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,12
10545,2023-08-23 15:17:29+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,11
10541,2023-08-23 15:23:29+00:00,7.089726731894105,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,10
10543,2023-08-23 15:28:06+00:00,7.089726731894105,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,11
10544,2023-08-23 15:29:44+00:00,7.089726731894103,55,18.8,11.387741509934502,0.0,0.0,5.0987083024631424e+129,22,11
10547,2023-08-23 15:37:35+00:00,7.063024710370284,57,19.3,11.518931541603163,0.03,0.0,5.0311047553490725e+129,22,12
10548,2023-08-23 15:39:51+00:00,7.061285207551032,57,19.3,11.518931541603163,0.0,0.0,5.0311047553490725e+129,22,12
10549,2023-08-23 15:50:26+00:00,7.062088113954016,57,19.3,11.518931541603163,0.0,0.0,5.0311047553490725e+129,22,10
10550,2023-08-23 16:04:10+00:00,7.063024710370284,57,19.3,11.518931541603163,0.0,0.0,5.0311047553490725e+129,22,12
10551,2023-08-23 16:10:09+00:00,7.063024710370284,57,19.3,11.518931541603163,0.0,0.0,5.0311047553490725e+129,22,11
10552,2023-08-23 16:20:16+00:00,7.063024710370284,57,19.3,11.518931541603163,0.0,0.0,5.0311047553490725e+129,22,12
10557,2023-08-23 16:31:06+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,11
10555,2023-08-23 16:38:35+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,10
10556,2023-08-23 16:40:28+00:00,6.488765369101502,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,11
10553,2023-08-23 16:47:06+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,9
10563,2023-08-23 16:50:33+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,7
10554,2023-08-23 16:57:39+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,8
10559,2023-08-23 17:00:40+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,8
10562,2023-08-23 17:11:21+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,8
10558,2023-08-23 17:18:09+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,7
10560,2023-08-23 17:20:53+00:00,6.503574420356462,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,6
10561,2023-08-23 17:29:09+00:00,6.503574420356455,77,20.3,10.554413095880877,0.0,0.0,5.1442696455111786e+129,22,7
10565,2023-08-23 17:32:18+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,7
10566,2023-08-23 17:41:18+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,6
10567,2023-08-23 17:45:27+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,5
10564,2023-08-23 17:51:13+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,3
10572,2023-08-23 17:57:13+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,2
10568,2023-08-23 18:01:19+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,2
10569,2023-08-23 18:08:49+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,1
10570,2023-08-23 18:12:14+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,1
10571,2023-08-23 18:24:01+00:00,6.747550655880209,75,21.5,11.361401276074508,8.0,0.0,4.942327727326983e+129,22,1
10575,2023-08-23 18:31:36+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,1
10573,2023-08-23 18:37:09+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,3
10580,2023-08-23 18:41:41+00:00,6.762305436591935,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,3
10576,2023-08-23 18:52:44+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,1
10574,2023-08-23 19:01:53+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,0
10577,2023-08-23 19:13:57+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,1
10578,2023-08-23 19:22:04+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,1
10579,2023-08-23 19:28:53+00:00,6.761603626855788,77,22.0,11.492761166699516,15.0,0.0,4.9643773944397004e+129,22,1
10582,2023-08-23 19:32:29+00:00,6.532792021958635,87,22.5,11.176046119428172,23.0,0.0,4.790637403903597e+129,22,2
10583,2023-08-23 19:42:18+00:00,6.532792021958635,87,22.5,11.176046119428172,23.0,0.0,4.790637403903597e+129,22,2
