available_bike_stands,available_bikes,bike_stands,name,address,number,date,lat,lon,last_updated
13,7,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T05:11:41,46.54199,15.63831,1710738378000.0
12,8,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T05:11:41,46.557328,15.646833,1710738116000.0
2,18,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T05:11:41,46.558519,15.649072,1710738118000.0
19,1,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T05:11:41,46.561555,15.65692,1710738233000.0
9,12,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T05:11:41,46.554703,15.652826,1710738115000.0
2,18,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T05:11:41,46.558498,15.64146,1710738436000.0
2,20,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T05:11:41,46.562695,15.62935,1710738120000.0
4,16,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T05:11:41,46.559319,15.63498,1710738571000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T05:11:41,46.560761,15.64053,1710738116000.0
13,7,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T05:11:41,46.550683,15.639333,1710738481000.0
3,17,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T05:11:41,46.558924,15.644443,1710738116000.0
12,8,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T05:11:41,46.549005,15.635014,1710738117000.0
16,4,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T05:11:41,46.552652,15.646023,1710738146000.0
15,5,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T05:11:41,46.551963,15.651564,1710738116000.0
15,5,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T05:11:41,46.542655,15.634329,1710738403000.0
15,4,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T05:11:41,46.553109,15.624098,1710738111000.0
0,20,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T05:11:41,46.556731,15.64212,1710738057000.0
15,5,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T05:11:41,46.56196,15.650235,1710738112000.0
17,3,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T05:11:41,46.560227,15.650781,1710738606000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T05:11:41,46.561422,15.637118,1710738121000.0
11,5,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T05:11:41,46.56294,15.644185,1710738152000.0
19,1,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T05:11:41,46.558534,15.654739,1710738374000.0
18,2,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T05:11:41,46.548853,15.645591,1710738291000.0
12,8,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T05:11:41,46.543986,15.629317,1710738476000.0
5,15,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T05:11:41,46.545947,15.644015,1710738249000.0
3,17,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T05:11:41,46.554741,15.659814,1710738297000.0
2,18,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T05:11:41,46.565603,15.623133,1710738116000.0
20,0,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T05:11:41,46.56056,15.652935,1710738139000.0
15,5,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T06:13:50,46.54199,15.63831,1710742017000.0
1,19,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T06:13:50,46.557328,15.646833,1710742378000.0
3,17,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T06:13:50,46.558519,15.649072,1710742363000.0
20,0,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T06:13:50,46.561555,15.65692,1710742377000.0
9,12,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T06:13:50,46.554703,15.652826,1710742352000.0
1,19,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T06:13:50,46.558498,15.64146,1710742351000.0
7,15,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T06:13:50,46.562695,15.62935,1710742375000.0
5,15,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T06:13:50,46.559319,15.63498,1710742370000.0
17,3,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T06:13:50,46.560761,15.64053,1710742357000.0
17,3,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T06:13:50,46.550683,15.639333,1710742416000.0
3,17,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T06:13:50,46.558924,15.644443,1710742353000.0
12,8,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T06:13:50,46.549005,15.635014,1710742358000.0
11,9,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T06:13:50,46.552652,15.646023,1710742359000.0
14,6,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T06:13:50,46.551963,15.651564,1710742355000.0
15,5,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T06:13:50,46.542655,15.634329,1710742034000.0
14,5,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T06:13:50,46.553109,15.624098,1710742350000.0
0,20,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T06:13:50,46.556731,15.64212,1710742295000.0
15,5,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T06:13:50,46.56196,15.650235,1710742353000.0
19,1,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T06:13:50,46.560227,15.650781,1710742243000.0
14,8,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T06:13:50,46.561422,15.637118,1710742368000.0
14,2,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T06:13:50,46.56294,15.644185,1710742361000.0
19,1,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T06:13:50,46.558534,15.654739,1710742363000.0
20,0,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T06:13:50,46.548853,15.645591,1710742423000.0
14,6,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T06:13:50,46.543986,15.629317,1710742282000.0
6,14,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T06:13:50,46.545947,15.644015,1710742057000.0
2,18,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T06:13:50,46.554741,15.659814,1710741929000.0
4,16,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T06:13:50,46.565603,15.623133,1710742412000.0
20,0,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T06:13:50,46.56056,15.652935,1710742377000.0
7,13,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T07:10:50,46.54199,15.63831,1710745768000.0
1,19,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T07:10:50,46.557328,15.646833,1710745756000.0
14,6,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T07:10:50,46.558519,15.649072,1710745663000.0
20,0,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T07:10:50,46.561555,15.65692,1710745429000.0
8,13,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T07:10:50,46.554703,15.652826,1710745776000.0
3,17,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T07:10:50,46.558498,15.64146,1710745751000.0
18,4,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T07:10:50,46.562695,15.62935,1710745470000.0
15,5,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T07:10:50,46.559319,15.63498,1710745841000.0
6,14,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T07:10:50,46.560761,15.64053,1710745653000.0
5,15,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T07:10:50,46.550683,15.639333,1710745457000.0
0,20,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T07:10:50,46.558924,15.644443,1710745380000.0
18,2,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T07:10:50,46.549005,15.635014,1710745398000.0
19,1,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T07:10:50,46.552652,15.646023,1710745646000.0
14,6,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T07:10:50,46.551963,15.651564,1710745381000.0
16,4,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T07:10:50,46.542655,15.634329,1710745667000.0
12,7,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T07:10:50,46.553109,15.624098,1710745383000.0
0,20,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T07:10:50,46.556731,15.64212,1710745322000.0
12,8,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T07:10:50,46.56196,15.650235,1710745384000.0
9,11,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T07:10:50,46.560227,15.650781,1710745747000.0
20,2,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T07:10:50,46.561422,15.637118,1710745573000.0
13,3,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T07:10:50,46.56294,15.644185,1710745818000.0
19,1,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T07:10:50,46.558534,15.654739,1710745835000.0
18,2,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T07:10:50,46.548853,15.645591,1710745749000.0
15,5,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T07:10:50,46.543986,15.629317,1710745279000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T07:10:50,46.545947,15.644015,1710745678000.0
2,18,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T07:10:50,46.554741,15.659814,1710745565000.0
6,14,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T07:10:50,46.565603,15.623133,1710745495000.0
17,2,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T07:10:50,46.56056,15.652935,1710745788000.0
8,12,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T08:13:03,46.54199,15.63831,1710749291000.0
1,19,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T08:13:03,46.557328,15.646833,1710749334000.0
8,12,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T08:13:03,46.558519,15.649072,1710749469000.0
20,0,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T08:13:03,46.561555,15.65692,1710749060000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T08:13:03,46.554703,15.652826,1710749397000.0
3,17,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T08:13:03,46.558498,15.64146,1710749406000.0
21,1,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T08:13:03,46.562695,15.62935,1710749557000.0
12,8,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T08:13:03,46.559319,15.63498,1710749460000.0
6,14,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T08:13:03,46.560761,15.64053,1710749421000.0
9,11,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T08:13:03,46.550683,15.639333,1710749094000.0
13,5,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T08:13:03,46.558924,15.644443,1710749513000.0
4,16,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T08:13:03,46.549005,15.635014,1710749034000.0
17,3,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T08:13:03,46.552652,15.646023,1710749053000.0
14,6,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T08:13:03,46.551963,15.651564,1710749321000.0
18,2,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T08:13:03,46.542655,15.634329,1710749302000.0
17,2,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T08:13:03,46.553109,15.624098,1710749019000.0
14,6,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T08:13:03,46.556731,15.64212,1710749559000.0
12,8,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T08:13:03,46.56196,15.650235,1710749552000.0
3,17,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T08:13:03,46.560227,15.650781,1710749519000.0
6,16,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T08:13:03,46.561422,15.637118,1710749117000.0
13,3,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T08:13:03,46.56294,15.644185,1710749036000.0
20,0,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T08:13:03,46.558534,15.654739,1710749341000.0
20,0,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T08:13:03,46.548853,15.645591,1710749093000.0
15,5,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T08:13:03,46.543986,15.629317,1710748995000.0
7,13,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T08:13:03,46.545947,15.644015,1710749165000.0
5,15,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T08:13:03,46.554741,15.659814,1710749450000.0
12,8,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T08:13:03,46.565603,15.623133,1710749030000.0
19,1,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T08:13:03,46.56056,15.652935,1710749405000.0
8,12,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T09:10:27,46.54199,15.63831,1710752922000.0
12,8,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T09:10:27,46.557328,15.646833,1710752913000.0
2,16,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T09:10:27,46.558519,15.649072,1710752911000.0
19,1,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T09:10:27,46.561555,15.65692,1710752704000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T09:10:27,46.554703,15.652826,1710752646000.0
1,19,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T09:10:27,46.558498,15.64146,1710752908000.0
8,14,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T09:10:27,46.562695,15.62935,1710752723000.0
11,9,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T09:10:27,46.559319,15.63498,1710752921000.0
5,15,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T09:10:27,46.560761,15.64053,1710752775000.0
12,8,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T09:10:27,46.550683,15.639333,1710752731000.0
14,4,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T09:10:27,46.558924,15.644443,1710752684000.0
5,15,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T09:10:27,46.549005,15.635014,1710752783000.0
11,9,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T09:10:27,46.552652,15.646023,1710752816000.0
14,6,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T09:10:27,46.551963,15.651564,1710752648000.0
18,2,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T09:10:27,46.542655,15.634329,1710752933000.0
11,9,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T09:10:27,46.553109,15.624098,1710752864000.0
16,4,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T09:10:27,46.556731,15.64212,1710752599000.0
13,7,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T09:10:27,46.56196,15.650235,1710752657000.0
10,10,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T09:10:27,46.560227,15.650781,1710752561000.0
10,12,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T09:10:27,46.561422,15.637118,1710752960000.0
16,0,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T09:10:27,46.56294,15.644185,1710752673000.0
20,0,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T09:10:27,46.558534,15.654739,1710752658000.0
13,7,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T09:10:27,46.548853,15.645591,1710752635000.0
16,4,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T09:10:27,46.543986,15.629317,1710752481000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T09:10:27,46.545947,15.644015,1710752883000.0
5,15,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T09:10:27,46.554741,15.659814,1710752831000.0
12,8,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T09:10:27,46.565603,15.623133,1710752667000.0
18,2,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T09:10:27,46.56056,15.652935,1710752972000.0
12,8,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T10:11:20,46.54199,15.63831,1710756560000.0
0,20,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T10:11:20,46.557328,15.646833,1710756409000.0
7,13,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T10:11:20,46.558519,15.649072,1710756337000.0
20,0,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T10:11:20,46.561555,15.65692,1710756340000.0
10,11,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T10:11:20,46.554703,15.652826,1710756394000.0
0,20,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T10:11:20,46.558498,15.64146,1710756557000.0
16,6,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T10:11:20,46.562695,15.62935,1710756553000.0
9,11,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T10:11:20,46.559319,15.63498,1710756633000.0
14,6,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T10:11:20,46.560761,15.64053,1710756442000.0
12,8,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T10:11:20,46.550683,15.639333,1710756365000.0
13,7,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T10:11:20,46.558924,15.644443,1710756323000.0
7,13,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T10:11:20,46.549005,15.635014,1710756306000.0
7,12,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T10:11:20,46.552652,15.646023,1710756331000.0
13,7,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T10:11:20,46.551963,15.651564,1710756286000.0
18,2,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T10:11:20,46.542655,15.634329,1710756565000.0
12,8,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T10:11:20,46.553109,15.624098,1710756297000.0
16,4,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T10:11:20,46.556731,15.64212,1710756232000.0
8,12,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T10:11:20,46.56196,15.650235,1710756367000.0
8,12,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T10:11:20,46.560227,15.650781,1710756198000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T10:11:20,46.561422,15.637118,1710756317000.0
16,0,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T10:11:20,46.56294,15.644185,1710756306000.0
19,1,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T10:11:20,46.558534,15.654739,1710756291000.0
10,10,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T10:11:20,46.548853,15.645591,1710756565000.0
15,5,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-18T10:11:20,46.543986,15.629317,1710756502000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-18T10:11:20,46.545947,15.644015,1710756432000.0
7,13,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-18T10:11:20,46.554741,15.659814,1710756469000.0
15,5,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-18T10:11:20,46.565603,15.623133,1710756305000.0
11,9,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-18T10:11:20,46.56056,15.652935,1710756318000.0
13,7,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-18T11:09:29,46.54199,15.63831,1710759593000.0
0,20,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-18T11:09:29,46.557328,15.646833,1710759980000.0
7,13,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-18T11:09:29,46.558519,15.649072,1710759976000.0
20,0,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-18T11:09:29,46.561555,15.65692,1710759976000.0
5,16,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-18T11:09:29,46.554703,15.652826,1710759932000.0
2,18,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-18T11:09:29,46.558498,15.64146,1710759952000.0
19,3,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-18T11:09:29,46.562695,15.62935,1710760027000.0
11,9,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-18T11:09:29,46.559319,15.63498,1710759981000.0
14,6,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-18T11:09:29,46.560761,15.64053,1710760044000.0
12,8,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-18T11:09:29,46.550683,15.639333,1710760000000.0
6,14,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-18T11:09:29,46.558924,15.644443,1710759954000.0
9,11,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-18T11:09:29,46.549005,15.635014,1710759945000.0
7,12,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-18T11:09:29,46.552652,15.646023,1710759977000.0
13,7,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-18T11:09:29,46.551963,15.651564,1710759918000.0
18,2,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-18T11:09:29,46.542655,15.634329,1710759592000.0
15,5,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-18T11:09:29,46.553109,15.624098,1710759935000.0
15,5,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-18T11:09:29,46.556731,15.64212,1710759866000.0
12,8,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-18T11:09:29,46.56196,15.650235,1710760084000.0
6,14,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-18T11:09:29,46.560227,15.650781,1710759909000.0
15,7,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-18T11:09:29,46.561422,15.637118,1710760022000.0
13,3,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-18T11:09:29,46.56294,15.644185,1710759940000.0
16,4,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-18T11:09:29,46.558534,15.654739,1710759924000.0
8,12,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-18T11:09:29,46.548853,15.645591,1710760111000.0
